date,sales_units,price,economic_index,weather_impact,competitor_price_index,promotion_applied,holiday_season
2023-05-27,97.23380665811499,65.03253163420078,0.6561406787915779,1,1.0539473676382278,0,0
2023-05-28,107.59187336689187,138.10500167856125,0.2537386943694653,1,0.8978115734558328,0,1
2023-05-29,123.41125040896387,89.13383147680383,0.47853461533485864,0,0.9088448937824147,0,1
2023-05-30,123.19682477452974,134.43273325636108,0.7619205094523444,1,0.9587992995225509,1,0
2023-05-31,121.82686871490397,126.30489956521379,0.16940068145112885,1,0.9637616386571947,1,1
2023-06-01,105.64706439508463,147.0635525340811,0.7687579074233385,1,0.9910145773736729,1,1
2023-06-02,85.88596843591607,78.96794312929468,0.028609538438185145,1,1.1137339866055704,1,0
2023-06-03,91.25287011878346,64.57230763611442,0.7013829980552095,0,1.1085697762401718,0,0
2023-06-04,107.76373666953081,93.81445443036228,0.1617509989711775,0,0.9413242411819912,0,1
2023-06-05,115.13879937287902,66.19485807742275,0.18896081286479138,0,0.8921985087639849,1,1
2023-06-06,126.74135689250433,136.51844604030822,0.7945393899500501,0,0.9379672600353587,1,0
2023-06-07,121.7906673714349,129.06189952378668,0.8584004594309541,1,1.1451475389756962,1,1
2023-06-08,96.2780359464303,66.06599658246016,0.7924130683717783,0,1.1076475742935705,1,0
2023-06-09,94.44102387584849,63.05658720072677,0.09660532004400746,1,0.8776893263670652,1,1
2023-06-10,92.14457196111009,87.47215361916662,0.8986289364947085,1,1.1255942197826583,0,1
2023-06-11,113.96740044283248,113.30951802712488,0.705100968576434,1,1.156513291374767,1,0
2023-06-12,126.89441356010497,107.18029377955807,0.8123668019532636,0,0.9262770706719331,0,0
2023-06-13,127.21061658033604,63.89241937745439,0.147976756263683,1,1.074543908727965,1,1
2023-06-14,125.58678154650502,141.313818951465,0.9201037474670286,1,1.131937294094203,1,1
2023-06-15,99.45851095810087,115.25852186573536,0.7409101556772792,0,1.0515181934514604,1,1
2023-06-16,94.97346361853928,127.69854554598936,0.44105348511995346,0,0.8201649789376159,0,0
2023-06-17,84.11484750503709,59.13477553514009,0.9151307622801366,1,1.177888238420524,1,1
2023-06-18,110.25669443282908,121.07347263574623,0.7545508866090482,1,1.1620149339259394,1,0
2023-06-19,121.7858291054921,123.23723300280267,0.3776042838097462,1,0.8299247568666986,0,1
2023-06-20,131.7051761708709,68.86857994673062,0.9039161222956269,1,0.923641396699295,0,0
2023-06-21,122.19861846201889,98.79631079507142,0.5704978847950256,0,0.9100762383475944,0,0
2023-06-22,97.41748254557926,99.18603706203243,0.8508615013786079,0,1.1314595426588003,0,0
2023-06-23,87.87958160316136,62.64916521313245,0.9403349690644781,0,0.92131690571049,1,1
2023-06-24,93.55423684335418,148.26292510567438,0.3150226129988327,1,0.9457640384076891,1,0
2023-06-25,124.09973809852589,54.486712915663695,0.5044979239704213,1,0.9785944415554112,1,0
2023-06-26,125.8208356240822,69.48928617864632,0.5625728945554329,1,1.11468455166413,0,0
2023-06-27,121.00815937955167,89.30992190956121,0.4167273524041163,0,1.077796336638937,1,0
2023-06-28,114.59879559552573,87.2113480873673,0.9079511408285753,0,0.90095470446511,1,0
2023-06-29,95.018883317597,109.78793975997706,0.03517666409208253,1,1.196680457530598,1,1
2023-06-30,86.05625495981943,59.92900714275221,0.9953868457059203,1,1.1184535810487672,1,1
2023-07-01,98.39627399199074,66.59920289275865,0.8105627950645178,1,1.1536567457514166,1,0
2023-07-02,110.84360833338998,57.81821450533376,0.9521625589725553,0,0.9818148490124385,0,1
2023-07-03,128.87060931200733,67.21752963704347,0.07759560919331132,0,1.107305748910486,1,0
2023-07-04,130.64721839616374,87.26164666836462,0.18987542305398053,1,1.0572843667597152,0,1
2023-07-05,114.67816535984161,99.44624691095436,0.731356513879872,1,1.1211635612877098,0,1
2023-07-06,99.87785773969651,126.82159265924406,0.09309118098532321,1,1.0402799826832858,0,0
2023-07-07,95.41962320596295,79.4038981872733,0.23347961748557433,0,0.880615367662331,1,0
2023-07-08,96.65329913349098,79.2413386779709,0.4891014223770854,0,0.9103655783730191,0,1
2023-07-09,111.13356646024268,147.92451811180572,0.5693877019712693,0,1.170147055535649,1,1
2023-07-10,121.19838431795762,131.2528031239126,0.676224609330215,1,1.0202899543726476,0,1
2023-07-11,126.20263647873534,111.59653934050405,0.7574804742889172,0,0.9387003244897905,1,1
2023-07-12,119.56673186858171,143.95547030254812,0.48280115628672526,0,0.808189356092473,1,1
2023-07-13,102.79861720175907,122.13896977715797,0.7977099614221296,1,0.8866209351096759,1,0
2023-07-14,84.4986871616357,135.75605435282733,0.26788142921775415,0,1.1483326902883173,1,0
2023-07-15,93.50612732795486,146.56101242291027,0.14685243815534388,1,0.8737709728665913,0,0
2023-07-16,112.92880847116574,84.07155813923981,0.9671911527937798,1,1.0608366820375248,1,1
2023-07-17,124.26340791758902,64.97761409078389,0.6674641129229645,0,1.0218046325495398,1,1
2023-07-18,128.4765731520544,143.98922732023476,0.20752092291150992,0,1.1177618479244962,0,0
2023-07-19,116.56386405750501,143.46839150808037,0.6966297256979722,0,1.078083199910512,0,0
2023-07-20,107.52384308734506,70.80341173155196,0.14463796225165126,0,1.1802691221495656,1,1
2023-07-21,93.55907099628038,110.95691211338746,0.8380396436723395,1,1.0968435944842017,0,0
2023-07-22,96.97467340836002,147.59717607493195,0.7912419000375307,1,0.9499820389223036,1,1
2023-07-23,105.72586328371375,136.56318269186295,0.3653800516201794,0,1.182047783152108,0,1
2023-07-24,131.226605746634,58.58879563416425,0.5305071422237194,0,0.8929869478406302,0,0
2023-07-25,120.3008343675226,132.26859394540764,0.6092182631943943,0,0.9044480450558692,1,1
2023-07-26,113.79040512503553,122.79979728308176,0.3201701380906119,0,1.162006907471617,0,1
2023-07-27,103.4850813531034,142.74450851613645,0.7256620028894692,0,0.9228396089491251,1,1
2023-07-28,84.1460666648977,90.40148379665527,0.49659255813023817,0,0.8703180136157357,1,0
2023-07-29,103.83148112279854,103.50306801628254,0.8190441689737955,1,1.0822757269053982,0,0
2023-07-30,112.75503879690817,129.68129275896783,0.9012484561606078,0,1.0276768303171886,0,0
2023-07-31,122.86076273714582,91.02447532482813,0.4489028159997531,1,0.9889331763129834,1,1
2023-08-01,124.72115832028408,138.46626202509947,0.39187760607848554,0,0.8482205180338338,1,0
2023-08-02,111.53456195226455,56.13699759182702,0.9173104114268239,1,0.8668468916170546,1,0
2023-08-03,98.70488815761625,88.21339990757792,0.7969985102687939,0,1.087040423768741,0,0
2023-08-04,93.49586628474015,60.54184754420534,0.12880792552374132,1,0.802168365072174,1,0
2023-08-05,99.80616547712472,58.962074116406896,0.10874042375173132,1,1.005471697688456,0,1
2023-08-06,106.46190916424393,118.89889444021709,0.5533966540286732,1,1.118102652616896,0,1
2023-08-07,125.93953073795365,74.49483277070698,0.7625636773842306,0,0.8963014277528198,1,0
2023-08-08,126.42022117618235,147.5562867441122,0.1316303808495367,0,1.0062165097105407,1,1
2023-08-09,116.36681236489933,142.65793645349075,0.7187743450690595,1,1.05407321914649,0,0
2023-08-10,94.32151835740603,115.19240271740908,0.08870363179095897,1,0.9406642100588423,0,1
2023-08-11,95.01994989010448,77.02937391837705,0.9239673868314433,0,1.1706501090072792,1,0
2023-08-12,96.17008902376655,69.07649119611045,0.5797590464698102,1,0.8631425301407369,0,0
2023-08-13,109.98047184384626,135.78775822410068,0.34321116673247787,1,1.1516946879037113,0,1
2023-08-14,131.50033769099164,52.68543220214954,0.7966380784504008,0,0.9407799044356346,1,0
2023-08-15,129.8795387442181,113.1140620102455,0.28634591206171767,0,1.0949264136332701,0,0
2023-08-16,120.50067035252627,56.92675401857183,0.665008410481253,1,0.9440980844214684,0,0
2023-08-17,97.51260033274168,143.0733186423205,0.7945873023155908,1,1.1541170244897099,1,0
2023-08-18,87.79831732945627,88.96841064479335,0.30047134790785457,0,1.0770862078622403,1,1
2023-08-19,91.73556103437542,126.81018858343545,0.07044964595454306,0,0.9766026818771237,1,1
2023-08-20,107.04567265173867,78.3776299835932,0.2048708908411948,1,0.969655674260772,1,0
2023-08-21,128.6687822097377,61.22995952536807,0.0354468734850073,0,1.0117067055713262,0,0
2023-08-22,126.1930139967637,64.08238904577024,0.6647691870052336,1,1.0980733138549044,1,1
2023-08-23,124.99477487582507,77.79608052755351,0.14325845440755947,0,0.8842567766789727,0,0
2023-08-24,94.21242170141146,106.36017315272073,0.6090124853110971,1,0.9453684624839859,0,0
2023-08-25,89.80082529058102,89.94686031160265,0.10817197312421756,0,1.0827089956372147,1,1
2023-08-26,97.3486040102327,118.22211469399436,0.782188243429927,0,0.8879204698127207,1,1
2023-08-27,107.2893767232668,75.98168017845572,0.4044422341478885,1,1.1843436523133608,0,0
2023-08-28,130.37945652220162,75.11071876483167,0.11748739548466436,1,0.9699270081914333,1,0
2023-08-29,121.12165134601015,111.31892390597736,0.10989454131580112,0,1.0982297730351858,1,1
2023-08-30,123.47437774763941,103.75534908066695,0.6039381762729956,0,1.1531003158157636,0,0
2023-08-31,105.83174658324589,128.7136166698096,0.44630264530400143,1,1.1945949880320974,0,0
2023-09-01,94.05289499307162,54.08096759436112,0.447310533953304,0,0.9575065394439878,0,1
2023-09-02,98.32522212080907,121.82388938836365,0.802910037068037,1,1.129828183881033,0,1
2023-09-03,114.13740772481617,106.40532488137664,0.5789178789718242,0,1.0752943115710365,1,0
2023-09-04,127.18622161628797,69.337975220168,0.38082752070786074,0,0.8866535119603257,0,0
2023-09-05,133.19142296979996,108.86295032399488,0.5092847511178553,1,0.907355292495932,1,1
2023-09-06,112.12112295377435,114.38046235081451,0.015356233246878181,0,1.173548391361293,1,0
2023-09-07,99.91050290408967,98.60699868427892,0.14792960627093232,0,1.0682075181495228,0,1
2023-09-08,93.1204094701463,102.35315947255427,0.36975938829745303,1,1.1589968724158668,0,1
2023-09-09,88.6843476375793,60.83502855955973,0.6067453072208459,0,1.0347110148960497,1,0
2023-09-10,113.0963818872764,120.83719817259576,0.04695779169072822,1,1.050760497064185,1,0
2023-09-11,129.91975845984837,73.46677283194154,0.2028250240493117,1,0.975523226786795,0,1
2023-09-12,132.06713654244356,93.62437903665196,0.7184243439515196,0,1.1915112646459933,1,1
2023-09-13,128.51461690839972,129.688605699095,0.8611904253667573,1,0.9585087183822785,1,0
2023-09-14,101.56519892013353,136.41363210814504,0.7422305310822023,0,0.9364196093615503,1,1
2023-09-15,91.0018796243159,107.8512582267503,0.5239585736718672,0,0.8518172465311874,0,1
2023-09-16,100.65298738452394,98.07040215869668,0.8370848451657394,0,1.0491524233765945,1,1
2023-09-17,119.71343052759038,115.22088724069702,0.13394771800818062,0,0.9199544908114927,0,1
2023-09-18,132.06276732290928,90.68472964084864,0.10990826542720233,0,0.9539419596072056,0,0
2023-09-19,141.98145401587064,126.27025227691772,0.7847897134450107,0,1.0415538617448565,1,1
2023-09-20,120.90797082858442,128.29005790682308,0.5998431624760497,0,1.1029546927007141,1,0
2023-09-21,99.82345266691176,128.22072729011228,0.6025356822999542,0,1.1182639835310755,1,1
2023-09-22,90.07544051590142,90.84691477532934,0.9441891070881414,1,0.9324415182644241,0,0
2023-09-23,102.26962518968385,139.34837593183636,0.3942837682352601,1,0.9685761921115903,1,1
2023-09-24,113.56527339219788,67.54856102747328,0.785456547519207,1,0.8293476990546924,1,0
2023-09-25,127.80718850229377,111.62147091708145,0.4059646089301052,0,0.8398565158549858,0,0
2023-09-26,134.65376833525457,146.01081322560157,0.8554990651902165,0,1.1881313430212765,1,1
2023-09-27,122.62342003127203,121.2455723520964,0.027960722255259363,0,1.0715347149926757,1,1
2023-09-28,99.07286630539514,91.99602473660771,0.4452651644837776,1,0.9532945492401852,0,0
2023-09-29,102.2388129734207,146.94527306843253,0.3438111532844058,1,0.9944341103308301,0,1
2023-09-30,96.86302894489535,125.34647106070359,0.8399795365144727,0,0.8537652678161844,0,1
2023-10-01,118.20398261416904,63.28358800368873,0.6618045327989986,1,0.9537354920733796,0,1
2023-10-02,132.10026542962646,141.73859989069012,0.5129504426390873,1,0.9778358421303177,1,1
2023-10-03,123.12498199320417,149.8151249520892,0.0729251523676171,1,0.9413754858595782,1,1
2023-10-04,118.88141390386468,67.36454192266672,0.3950136961529451,1,1.1825360690845275,0,0
2023-10-05,111.1100156420259,77.69248864782422,0.893567744885231,1,0.9052042160813124,1,0
2023-10-06,92.53945392030201,76.84282841261467,0.43548301058106,0,1.0428314967339216,1,1
2023-10-07,95.60718128290057,123.02479139916467,0.41961598190356264,0,1.1267728042302099,0,0
2023-10-08,119.80282530156063,148.1322349836833,0.49567143559435534,1,0.853011051304222,1,0
2023-10-09,129.36201072971028,117.92664198962949,0.13662942440073433,0,1.0411425988466856,1,0
2023-10-10,130.48719884219756,141.8279137045784,0.31558535782188135,0,0.8879955147993198,0,1
2023-10-11,117.6368400390898,133.49821293615824,0.07946431310265689,1,0.8179513937264565,1,0
2023-10-12,112.40606606361663,124.64805916484649,0.9786384487624863,1,1.0006670916957394,0,0
2023-10-13,90.15807775134077,124.93690467396692,0.307592506931618,1,0.8443322639498312,1,1
2023-10-14,103.63562551919671,125.95775297502531,0.3587767740559742,1,0.9954798304312071,0,0
2023-10-15,121.52723279395391,53.02301407347786,0.12879172685433782,1,0.8541275859615401,0,0
2023-10-16,126.70673122070423,125.71074798448481,0.1629459215411876,1,1.051255302511147,0,0
2023-10-17,136.7621071798019,148.4620956808825,0.3228337914939461,0,1.100003687016963,1,0
2023-10-18,115.49870991661244,91.47983916043916,0.01003875373894414,0,0.9057986068299946,1,0
2023-10-19,107.72383904863653,91.24202773226087,0.10733103456903503,1,0.8774547010069067,0,1
2023-10-20,94.58415869939577,69.0891349522534,0.4659028251973041,0,1.0483674374906196,1,0
2023-10-21,97.16960850491459,148.3838866162484,0.7454415927388577,0,0.8584756145877804,1,0
2023-10-22,121.76371938601889,95.44893528005005,0.8823797713537913,1,0.8158887466677415,0,1
2023-10-23,129.65876615505357,138.88157487661,0.8446135374666447,1,0.9009977891604413,1,0
2023-10-24,131.8792733614183,90.81828878275452,0.14416382026296237,0,0.8552438744110162,0,1
2023-10-25,117.88190918767489,82.25604474248513,0.553798381072219,0,0.8596637195629059,0,0
